label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,avg_turnover,avg_transaction_cost,suite,window_id,param_name,param_value,fold,train_end,test_end
full_pipeline_fixed_weights_tf0.50,0.10328108226074305,0.13143287327922423,0.5195129297717866,-0.15562511179052152,0.6636530212632642,-1.1448669241047478,0.1492122321850117,0.000162849834325841,ablation,full_sample,train_frac,0.5,,,
full_pipeline_fixed_weights_tf0.60,0.021429126642278015,0.10448881359758368,-0.12987870750643438,-0.17081614013709742,0.12545140857629067,-1.0237759077580328,0.13171964545150464,0.00014286878997818133,ablation,full_sample,train_frac,0.6,,,
factor_only_tf0.40,0.13312238473705115,0.14040246947296361,0.6988650421657684,-0.1953948263954897,0.6812993996811885,-1.1881569780306593,0.1009504588671242,0.00010994279568787586,control_comparison,full_sample,train_frac,0.4,,,
factor_only_tf0.50,0.11383394012308298,0.14503327011917722,0.5435575893912301,-0.20970531090046085,0.5428280962747514,-1.2458077563550962,0.11011121144442504,0.00012037400793931135,control_comparison,full_sample,train_frac,0.5,,,
factor_only_tf0.60,0.032808466946320995,0.11764807101858317,-0.01862786910508845,-0.18012761848333886,0.18214011488723764,-1.1486094131158444,0.11118202413592393,0.0001205476927553843,control_comparison,full_sample,train_frac,0.6,,,
A1_fixed_tf0.40,0.1283174402044663,0.13332141582585985,0.6999433108850377,-0.18862409008909342,0.6802812585658871,-1.1473964473777167,0.09486222279369216,0.00010331044918846394,control_comparison,full_sample,train_frac,0.4,,,
A1_fixed_tf0.50,0.11038293548554236,0.1376207290237941,0.5477585429366786,-0.19657066650860242,0.5615432446289197,-1.1892207777207715,0.10388022784066418,0.00011354533652041587,control_comparison,full_sample,train_frac,0.5,,,
A1_fixed_tf0.60,0.030564947542297306,0.11182142126962001,-0.03966191817925359,-0.17283933596838771,0.17684021755027718,-1.0784661800604287,0.10429610872710568,0.00011308142074057512,control_comparison,full_sample,train_frac,0.6,,,
A2_vol_target_tf0.40,0.09756790136068229,0.10098940489993283,0.6195491024745396,-0.14458152301011573,0.6748296226313765,-0.9897996944186749,0.08740857374055648,9.44853782589425e-05,control_comparison,full_sample,train_frac,0.4,,,
A2_vol_target_tf0.50,0.08157856815428055,0.10302420696830668,0.45211280924959135,-0.13600260296880556,0.599830888344711,-1.027630055617932,0.0922737871199627,9.997222766711796e-05,control_comparison,full_sample,train_frac,0.5,,,
A2_vol_target_tf0.60,0.0342309321117513,0.09793171954268337,-0.007853102276862221,-0.1250406788645438,0.27375834556408724,-1.0021335679994727,0.09982880303919599,0.00010789106540403325,control_comparison,full_sample,train_frac,0.6,,,
A3_dd_delever_tf0.40,0.09735164229020021,0.12098409985763711,0.5153705090988382,-0.1894793525401319,0.5137849367082447,-1.1040647636438827,0.09422279430143583,0.00010226207737789018,control_comparison,full_sample,train_frac,0.4,,,
A3_dd_delever_tf0.50,0.07926240597920914,0.12476516309948876,0.35476571610183183,-0.18699213686332847,0.4238809346209689,-1.135379314971875,0.1030372797526512,0.00011212503928435923,control_comparison,full_sample,train_frac,0.5,,,
A3_dd_delever_tf0.60,0.018439902784501888,0.10682055921911669,-0.15502723245678518,-0.18123322667031888,0.10174680496406897,-1.0416677817198663,0.10438194141130194,0.00011302104308728911,control_comparison,full_sample,train_frac,0.6,,,
A4_regime_rules_tf0.40,0.12646966543331126,0.12471241039695038,0.7334447133827576,-0.1599954887436146,0.7904576467865078,-1.111949968596739,0.09299510316746853,0.00010116333633059019,control_comparison,full_sample,train_frac,0.4,,,
A4_regime_rules_tf0.50,0.1102812381638707,0.12728309415250139,0.5914472204706304,-0.16509696859877354,0.6679785366144184,-1.1232330228873366,0.09939769498516046,0.00010855740013529438,control_comparison,full_sample,train_frac,0.5,,,
A4_regime_rules_tf0.60,0.02713918196904455,0.10704847832537338,-0.07343231234674265,-0.14843806700206813,0.18283167309332923,-1.0533279396763895,0.09969564719039543,0.00010808799492686817,control_comparison,full_sample,train_frac,0.6,,,
A5_ensemble_mean_tf0.40,0.10583539361674515,0.1183552770102589,0.5984979243944144,-0.15270497604069805,0.6930709753546523,-1.0972906380790661,0.09233686077715814,0.00010021297653654249,control_comparison,full_sample,train_frac,0.4,,,
A5_ensemble_mean_tf0.50,0.09174228770461984,0.12020127099041582,0.47206059067826533,-0.1555742779831918,0.589700836133871,-1.092981376908395,0.09945920226196253,0.00010827421342643729,control_comparison,full_sample,train_frac,0.5,,,
A5_ensemble_mean_tf0.60,0.02706966818162692,0.10668989866397686,-0.07433066461186978,-0.1498255629733822,0.18067455137605967,-1.0699819336889949,0.10285473229438118,0.00011137136975068871,control_comparison,full_sample,train_frac,0.6,,,
B1_linucb_tf0.40,0.12167755863767596,0.12279997313185322,0.7058434083383239,-0.17284766626339612,0.7039583132853697,-1.049246603229288,0.09072499913190554,9.878381066622414e-05,control_comparison,full_sample,train_frac,0.4,,,
B1_linucb_tf0.50,0.09756398797568096,0.1332532993697411,0.4695117012222427,-0.19681670580140873,0.49570986680889756,-1.1457318569582726,0.10321215821020532,0.00011265712709121707,control_comparison,full_sample,train_frac,0.5,,,
B1_linucb_tf0.60,0.0434442098366775,0.10839888695042864,0.07789940741314996,-0.15648332823900382,0.277628342579983,-1.063167626445138,0.10469732980858049,0.00011365014032240479,control_comparison,full_sample,train_frac,0.6,,,
B2_thompson_tf0.40,0.10997685711526284,0.12690415939063734,0.5908147657817966,-0.19820190441329988,0.5548728297645701,-1.077869289477711,0.12036727900134964,0.00013090710028340822,control_comparison,full_sample,train_frac,0.4,,,
B2_thompson_tf0.50,0.08674952602200381,0.1335301946799479,0.3875492151460394,-0.1971432621728333,0.4400329012797935,-1.1396914415141732,0.1262338621885112,0.00013755683192400285,control_comparison,full_sample,train_frac,0.5,,,
B2_thompson_tf0.60,0.044154286711568465,0.109662729369318,0.08347672841491771,-0.14717519257446293,0.3000117271061931,-1.0757265131415854,0.1210988799426966,0.00013145217467673193,control_comparison,full_sample,train_frac,0.6,,,
B3_epsilon_greedy_tf0.40,0.10912176797211208,0.12615682584643886,0.5875366758748997,-0.19702143193149166,0.5538573208192027,-1.0553627364441243,0.10169742357385039,0.0001106523002626249,control_comparison,full_sample,train_frac,0.4,,,
B3_epsilon_greedy_tf0.50,0.08236117070008685,0.1328323535833406,0.35654843008475023,-0.19537228377534566,0.42156013582351737,-1.141676412482798,0.10297062127507785,0.00011238494802940726,control_comparison,full_sample,train_frac,0.5,,,
B3_epsilon_greedy_tf0.60,0.054124644821783266,0.1110775227453994,0.1721738352401005,-0.1564573609730331,0.34593860605718707,-1.1041425835898333,0.10948408611424852,0.0001188789339516917,control_comparison,full_sample,train_frac,0.6,,,
C_supervised_tf0.40,0.12143035910023874,0.13481392326961433,0.641108504173576,-0.21991429049736463,0.5521712722892885,-1.0496462269353164,0.09380929763412829,0.00010225855147773863,control_comparison,full_sample,train_frac,0.4,,,
C_supervised_tf0.50,0.0937460628870729,0.12838378857805763,0.45758159158497846,-0.1909281265080137,0.49100182195062786,-1.0869623094742145,0.08924115849524575,9.761450708983404e-05,control_comparison,full_sample,train_frac,0.5,,,
C_supervised_tf0.60,0.04550805024578086,0.11219907606471986,0.09365539965022081,-0.15881486390133429,0.2865477843974067,-1.0776517788479938,0.09907803611221513,0.00010761165402416746,control_comparison,full_sample,train_frac,0.6,,,
D_cvar_robust_tf0.40,0.19287528425586234,0.18326558816532773,0.8614561916494538,-0.3142830346343293,0.6136992992424208,-1.5530169128641815,0.01448466921352153,1.587921644795273e-05,control_comparison,full_sample,train_frac,0.4,,,
D_cvar_robust_tf0.50,0.20608369945996435,0.1899264433635711,0.9007892077701437,-0.3065905528580746,0.6721788744533653,-1.5234374534895758,0.013806269890021235,1.518243657405624e-05,control_comparison,full_sample,train_frac,0.5,,,
D_cvar_robust_tf0.60,0.13301145670553088,0.14736184687449808,0.6651073675666501,-0.17131462919191806,0.7764161739646931,-1.388111200824357,0.014133743448267354,1.5358263629137053e-05,control_comparison,full_sample,train_frac,0.6,,,
D_plus_convexity_tf0.40,0.20308754451639072,0.1726577738663532,0.9735300705961795,-0.19265578961375987,1.0541470587625423,-1.4964268376059267,0.014238147959475924,1.5599059859916456e-05,control_comparison,full_sample,train_frac,0.4,,,
D_plus_convexity_tf0.50,0.21381888895203602,0.17920530108405447,0.9978436904035886,-0.1934606287831935,1.105232001180651,-1.5131000100948322,0.014318046681626779,1.5725219528612004e-05,control_comparison,full_sample,train_frac,0.5,,,
D_plus_convexity_tf0.60,0.11617483033306525,0.1445161480290209,0.561700722190277,-0.17047271211794227,0.6814863333541962,-1.3754737970921906,0.014059738292478235,1.527786474316599e-05,control_comparison,full_sample,train_frac,0.6,,,
H_mpc_tf0.40,0.0683590963126465,0.04616343226515655,0.7226301739163291,-0.07887851918012287,0.8666375631389533,-0.3865256590848855,0.007999367733566569,8.701122759174196e-06,control_comparison,full_sample,train_frac,0.4,,,
H_mpc_tf0.50,0.062115688085212485,0.04820169430377914,0.562546251774059,-0.07641232949318157,0.8129012735011889,-0.3987526492225716,0.007879777243416904,8.599239889138115e-06,control_comparison,full_sample,train_frac,0.5,,,
H_mpc_tf0.60,0.0503940390919443,0.04009894984859446,0.38390120716519993,-0.04551736275074803,1.1071385725160539,-0.3708390914528342,0.008498073890655839,9.245138815489447e-06,control_comparison,full_sample,train_frac,0.6,,,
E_council_tf0.40,0.15285649782118682,0.14848016141646475,0.7937524364153441,-0.24489057566412326,0.6241828260022838,-1.2627480089334016,0.05203632379398078,5.6621619153019204e-05,control_comparison,full_sample,train_frac,0.4,,,
E_council_tf0.50,0.14804843580305113,0.15374590498800622,0.735293915365947,-0.23627201711997306,0.6266016235932822,-1.2683664077890093,0.048213842515769594,5.262288167095751e-05,control_comparison,full_sample,train_frac,0.5,,,
E_council_tf0.60,0.08398052870471952,0.11880625832006478,0.41227225968217174,-0.1445136975735552,0.5811250027058835,-1.169518729769866,0.0580447391101109,6.299590687231382e-05,control_comparison,full_sample,train_frac,0.6,,,
E_plus_convexity_tf0.40,0.15112930878825429,0.14245206046817946,0.815216713990794,-0.16878955868858644,0.8953711414897031,-1.268696340864918,0.0516051420294389,5.6145719247391e-05,control_comparison,full_sample,train_frac,0.4,,,
E_plus_convexity_tf0.50,0.14504304717301747,0.1471393036579284,0.7478833796170011,-0.20458833755751712,0.7089506753664975,-1.260063801830448,0.04845908913838756,5.28874651688979e-05,control_comparison,full_sample,train_frac,0.5,,,
E_plus_convexity_tf0.60,0.06553508545621857,0.117088357965769,0.2607866689639534,-0.16269389076085644,0.4028121837987554,-1.1714914812507793,0.056969614823313024,6.181941872672887e-05,control_comparison,full_sample,train_frac,0.6,,,
G_mlp_meta_tf0.40,0.14930994342174372,0.14927477966462865,0.7657685780603715,-0.24125113119393132,0.6188983922845775,-1.2960235362722883,0.05464085239499979,5.944444399006901e-05,control_comparison,full_sample,train_frac,0.4,,,
G_mlp_meta_tf0.50,0.13353650423066604,0.14679446430443696,0.6712548595413153,-0.2189624233765148,0.6098603407509844,-1.2561860338568334,0.059661132528018294,6.532750595855364e-05,control_comparison,full_sample,train_frac,0.5,,,
G_mlp_meta_tf0.60,0.0831007069796146,0.12012508706772324,0.4004217948935078,-0.13384830093481848,0.6208573451485916,-1.1794978711390152,0.06205270744984807,6.727562805655591e-05,control_comparison,full_sample,train_frac,0.6,,,
G_plus_convexity_tf0.40,0.14924728071586513,0.14143231261528355,0.8077876301772567,-0.17003851638532338,0.8777262652680057,-1.2623052589462802,0.056367152652624,6.127447211119116e-05,control_comparison,full_sample,train_frac,0.4,,,
G_plus_convexity_tf0.50,0.12168672232980247,0.14217820574310633,0.6097046715400603,-0.20114204311402636,0.604979020776023,-1.2759371560238975,0.05330070614229058,5.834825729283518e-05,control_comparison,full_sample,train_frac,0.5,,,
G_plus_convexity_tf0.60,0.06637387468625794,0.11853878803698256,0.2646717800906813,-0.16282398286996302,0.40764185619294113,-1.1606725823008939,0.060654338298006184,6.578037752331851e-05,control_comparison,full_sample,train_frac,0.6,,,
F_cmdp_lagrangian_tf0.40,0.11101030774633247,0.1280377010087278,0.593655628076256,-0.20515833873387826,0.5410957362029162,-1.0878064911603564,0.1109991751332838,0.00012075082534538297,control_comparison,full_sample,train_frac,0.4,,,
F_cmdp_lagrangian_tf0.50,0.08793873499166664,0.132048375135192,0.40090406965195086,-0.18777506396131372,0.4683195332399879,-1.1578929200991086,0.10885819180035355,0.00011876854136801392,control_comparison,full_sample,train_frac,0.5,,,
F_cmdp_lagrangian_tf0.60,0.04686057906323406,0.10907743546419671,0.10873539449662988,-0.1617715677961862,0.28967127416086075,-1.0653847610459446,0.11316758316621152,0.00012278305182417457,control_comparison,full_sample,train_frac,0.6,,,
RL_q_learning_tf0.40,0.1189266831944658,0.1274696431143274,0.6584052058193964,-0.1915920540877596,0.6207286494914054,-1.0895985630868028,0.10905651361562593,0.00011868152997597802,control_comparison,full_sample,train_frac,0.4,,,
RL_q_learning_tf0.75,0.09139027669302596,0.09592566949633258,0.5878538154653559,-0.09739144878386925,0.9383808173141642,-0.9343386431029652,0.10388274251563999,0.00011235354750966797,control_comparison,full_sample,train_frac,0.75,,,
RL_q_learning_tf0.60,0.03819929060997485,0.10888887823401047,0.02938124047239174,-0.15952306290240093,0.23945934537849495,-1.09590977027766,0.10982394930479715,0.00011913212834610718,control_comparison,full_sample,train_frac,0.6,,,
full_pipeline_strict_timing,0.07434995796706673,0.12927763329690006,0.3043833176684332,-0.1917205369828145,0.3878038068279209,-1.1524753713037745,0.13798792009779529,0.000150315640299566,timing_discipline,full_sample,strict_timing,1,,,
full_pipeline,0.01284911458272131,0.09659885892368261,-0.22930791699827122,-0.09371027574864002,0.1371153068211382,-1.1551756195101457,0.16086016902423114,0.00017087319448059714,rolling_window,0,window_start,2013-04-02,,,
full_pipeline,0.12664773348734723,0.08180643265422369,1.1202997039575517,-0.08924661119600114,1.4190759469673002,-0.7261149493315089,0.13404929261832702,0.00014249773080375868,rolling_window,1,window_start,2015-04-01,,,
full_pipeline,0.06697475028061843,0.0955320280215027,0.3347018544022,-0.10719165424591735,0.6248130463481383,-0.9112749061233771,0.1305341230305567,0.0001406535264592099,rolling_window,2,window_start,2017-03-31,,,
full_pipeline,0.0733847323459916,0.11273932215179937,0.34047329901074785,-0.10609892290971161,0.6916632461180431,-1.1696695213449808,0.1320444315013602,0.00014247557994761403,rolling_window,3,window_start,2019-10-02,,,
full_pipeline,0.007412130101786152,0.09778045978680491,-0.2821409015355,-0.09724109742715574,0.07622424608171653,-0.9430353763179371,0.12947678323116912,0.0001403483559464294,rolling_window,4,window_start,2021-10-01,,,
full_pipeline,-0.0006171276684276313,0.09995551515369061,-0.3563297537946311,-0.08783345528953776,-0.007026110906512761,-0.9107931178949695,0.12129735303140464,0.000131923480140633,rolling_window,5,window_start,2023-10-04,,,
full_pipeline,0.0689086974817215,0.1291296411495643,0.26259420032388053,-0.20573560030969218,0.3349381148844081,-1.1038037860554024,0.1432971252568433,0.00015626583279928444,cost_sensitivity,full_sample,base_cost_bps,3.0,,,
