base_label,compare_label,jk_stat,jk_pvalue
full_pipeline,SPY,-0.3838649104638103,0.7010785749981152
full_pipeline,factor_benchmark,-2.2315313695237484,0.025645951992020022
full_pipeline,vol_target,-1.8553916396035965,0.06354032039677637
full_pipeline,dd_delever,-1.870719842484882,0.0613839230221076
full_pipeline,e2e_rl,-0.5865715615467055,0.5574914869060543
