label,regime,avg_action,avg_invested_fraction,avg_overlay_size,avg_hedge_action,avg_hedge_type_action,dominant_hedge_type,avg_hedge_ratio,avg_hedge_cost,avg_hedge_benefit,avg_cash_weight,avg_turnover,avg_transaction_cost,avg_uncertainty_score,avg_convexity_mode,dominant_convexity_mode,avg_convexity_carry,avg_convexity_benefit,avg_council_weight_regime_rules,avg_council_weight_linucb,avg_council_weight_cvar_robust,avg_council_gate_entropy,dominant_council_expert,best_council_expert,ann_return,ann_vol
C_supervised_tf0.50,bull,0.0,0.8587263681592042,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1412736404280596,0.079465509427627,8.640751350484752e-05,0.4909748839134801,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.08383772729084227,0.10327142684906263
C_supervised_tf0.50,neutral,0.0,0.8740000000000001,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1260000087399999,0.09837013258215799,0.00010743445055608378,0.5483449852245302,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.028496266403553964,0.11685955581967752
C_supervised_tf0.50,bear,0.0,0.9031363636363636,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09686364539499989,0.11688501275580411,0.00013050928768869335,0.47878789306496206,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.36682439144784035,0.21889782544571
C_supervised_tf0.60,bull,0.0,0.8869783197831979,0.0,0.0,0.0,none,0.0,0.0,0.0,0.11302168908658523,0.08465007809269949,9.150662756431117e-05,0.49786856030096976,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.03495546096920676,0.10484344566344193
C_supervised_tf0.60,neutral,0.0,0.932775,0.0,0.0,0.0,none,0.0,0.0,0.0,0.06722500932774987,0.11554165477113722,0.00012573279214575742,0.5483504232075577,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.13181386763232264,0.11475928086156408
C_supervised_tf0.60,bear,0.0,0.9900588235294118,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0099411863711763,0.12297442172888416,0.00013488844389909665,0.47973072959480406,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.11175380898071925,0.13409864604514024
D_cvar_robust_tf0.40,bull,0.0,0.9999999900000003,0.0008097165910931966,0.0,0.0,none,0.0,0.0,0.0,9.999999853463932e-09,0.013002210603864656,1.4061461470923621e-05,0.49497747379788376,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.18863523932744536,0.13671224198112836
D_cvar_robust_tf0.40,neutral,0.0,0.9999999900000003,8.418752793366115e-17,0.0,0.0,none,0.0,0.0,0.0,9.99999985582702e-09,0.01488645155696688,1.619198073850153e-05,0.5513091772672951,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.2251075920119716,0.15378391236667502
D_cvar_robust_tf0.40,bear,0.0,0.9999999900000003,7.280150981148567e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999855867562e-09,0.019931502767594665,2.280689141850798e-05,0.4828888843937002,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.16544715839854054,0.3280893840221929
D_cvar_robust_tf0.50,bull,0.0,0.9999999900000002,0.0009950248656717254,0.0,0.0,none,0.0,0.0,0.0,9.999999854605306e-09,0.012384828267826097,1.34376058351404e-05,0.4909748839134801,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.2201582522100428,0.14046965716231932
D_cvar_robust_tf0.50,neutral,0.0,0.9999999900000004,7.906954224159651e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999845262513e-09,0.013539463456639832,1.478457043782558e-05,0.5483449852245302,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.009787185458336898,0.17815189116743513
D_cvar_robust_tf0.50,bear,0.0,0.9999999900000003,8.22574331881366e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999852930682e-09,0.02079690383544164,2.3894618430715277e-05,0.47878789306496206,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.5076139050365027,0.34372259500525115
D_cvar_robust_tf0.60,bull,0.0,0.9999999900000001,0.0013550135365854496,0.0,0.0,none,0.0,0.0,0.0,9.999999857237275e-09,0.012978037849560694,1.4019526515374142e-05,0.49786856030096976,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.13178316786734812,0.1329476958759149
D_cvar_robust_tf0.60,neutral,0.0,0.9999999900000002,8.326672684688674e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999855403452e-09,0.01594468018061535,1.7327159158614916e-05,0.5483504232075577,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.3187130858631199,0.1544010317282327
D_cvar_robust_tf0.60,bear,0.0,0.9999999900000001,8.816476960258596e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999883061067e-09,0.014889837794775098,1.653726232423047e-05,0.47973072959480406,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.29860133447362613,0.18219882866465548
D_plus_convexity_tf0.40,bull,0.0,0.9999999900000001,0.0008097165910931974,0.0,0.0,none,0.0,0.0,0.0,9.999999856610314e-09,0.012951468651646961,1.3995556949190191e-05,0.49497747379788376,0.5692307692307692,none,9.71255060728745e-05,5.707255446112691e-05,0.0,0.0,0.0,0.0,none,none,0.17758054712613336,0.13523167487189097
D_plus_convexity_tf0.40,neutral,0.0,0.9999999900000003,8.602913010720999e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999855300849e-09,0.014069239622341917,1.5295028376281747e-05,0.5513091772672951,0.8199052132701422,none,0.00014739336492890996,7.982250183745439e-05,0.0,0.0,0.0,0.0,none,none,0.20578032196688342,0.15139491596325047
