label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,suite,window_id,param_name,param_value
SPY,0.12518634052118366,0.1179295623112137,0.7647474569244072,-0.07273479693305585,1.7211338807347563,-1.335306166838352,rolling_reference,0,benchmark,SPY
factor_benchmark,0.18005513441097598,0.15352183825622565,0.9448501047804033,-0.0906966232387715,1.9852460668187737,-1.5819913002379662,rolling_reference,0,benchmark,factor_benchmark
vol_target,0.17484166817053642,0.13452603884490322,1.0395136805940213,-0.09069662323877173,1.9277635996723383,-1.3804929693340373,rolling_reference,0,benchmark,vol_target
dd_delever,0.17246044532563098,0.15289993509822833,0.8990222019852364,-0.0906966232387715,1.9015087899856753,-1.5819913002379609,rolling_reference,0,benchmark,dd_delever
SPY,0.16499826913984414,0.09975039150725223,1.3032355476824098,-0.055243082468285486,2.986767426797622,-0.8864134733791749,rolling_reference,1,benchmark,SPY
factor_benchmark,0.3334677015164262,0.11938007207751718,2.500146559814073,-0.0472445959631141,7.0583232671424705,-1.0189716234761432,rolling_reference,1,benchmark,factor_benchmark
vol_target,0.32380685847274754,0.11590173480307146,2.4918249415783946,-0.04724459596311427,6.853837636524185,-1.0189716234761452,rolling_reference,1,benchmark,vol_target
dd_delever,0.3334677015164262,0.11938007207751718,2.500146559814073,-0.0472445959631141,7.0583232671424705,-1.0189716234761432,rolling_reference,1,benchmark,dd_delever
SPY,0.1359409877862134,0.15305022569304036,0.659528470042098,-0.19348895413490447,0.7025774746069372,-1.8483588874749448,rolling_reference,2,benchmark,SPY
factor_benchmark,0.1977947996486375,0.17921921797534482,0.908355657413239,-0.18939699846162256,1.044339618958219,-1.7886445576124936,rolling_reference,2,benchmark,factor_benchmark
vol_target,0.1667717807181672,0.13236257467463905,0.9955364731058697,-0.14130401708040552,1.1802337425476905,-1.373860420975716,rolling_reference,2,benchmark,vol_target
dd_delever,0.13441440539813432,0.14218879579513322,0.6991718148429448,-0.16030648544503298,0.8384838370084841,-1.202085493573357,rolling_reference,2,benchmark,dd_delever
SPY,0.2713818467384314,0.1361139293213433,1.736646870386813,-0.07346103094332068,3.6942281684766454,-1.3546077208071123,rolling_reference,3,benchmark,SPY
factor_benchmark,0.4006054400524869,0.25364851128436955,1.44138604948775,-0.17065938238092804,2.3473975528888404,-2.304392523204592,rolling_reference,3,benchmark,factor_benchmark
vol_target,0.1925584695086867,0.1421630368199403,1.1082941244798012,-0.09542511144737865,2.0179012254636888,-1.402771355155337,rolling_reference,3,benchmark,vol_target
dd_delever,0.32282079847880113,0.21746668896995228,1.3235166572265384,-0.1375362030625905,2.3471694566135146,-2.1031771143977798,rolling_reference,3,benchmark,dd_delever
SPY,0.1958641626113822,0.17005372878055708,0.9459607519653925,-0.07582716125557942,2.5830340149603086,-1.5535411249476598,rolling_reference,4,benchmark,SPY
factor_benchmark,0.18223480152142466,0.14790303571610475,0.9954818767156238,-0.08143848259987559,2.2376986079148407,-1.446472255140932,rolling_reference,4,benchmark,factor_benchmark
vol_target,0.14545929623598505,0.12826884596500113,0.8611544509769736,-0.08143848259987573,1.7861246149367829,-1.2631174992832854,rolling_reference,4,benchmark,vol_target
dd_delever,0.18223480152142466,0.14790303571610475,0.9954818767156238,-0.08143848259987559,2.2376986079148407,-1.446472255140932,rolling_reference,4,benchmark,dd_delever
SPY,0.194824307458755,0.19353605706493857,0.8258114876599616,-0.18755238717833567,1.0387726864056277,-1.6597620439849052,rolling_reference,5,benchmark,SPY
factor_benchmark,0.11933096426938995,0.15794922938872058,0.5339118098685328,-0.12569266172890728,0.9493868069473598,-1.2131997171675537,rolling_reference,5,benchmark,factor_benchmark
vol_target,0.09099020240927466,0.13755528121956162,0.4070377948595578,-0.11740474273735593,0.7750129384695968,-1.171961664161076,rolling_reference,5,benchmark,vol_target
dd_delever,0.08658253868515073,0.1442181737271051,0.3576701449988934,-0.11843646203661079,0.7310462494896551,-1.2131997171675524,rolling_reference,5,benchmark,dd_delever
