component_label,mean_return,mean_vol,mean_sharpe,mean_max_drawdown,mean_calmar
factor_only,0.21712307342718282,0.12208486132437597,1.4955041255376755,-0.13969753206733343,1.5536983313217083
factor_plus_pairs,0.21689618520172263,0.12194014567484152,1.4956891541176358,-0.13939771963573272,1.5563241764391524
factor_plus_lstm,0.21629074846176635,0.12172337341858415,1.4923856624104312,-0.13919922233304377,1.5530445552150305
alpha_stack_no_rl,0.17694031090918771,0.13036121704545012,1.093097599451565,-0.1446728332185499,1.2233873797223207
alpha_plus_portfolio_rl,0.1465391615359915,0.11851380874862638,0.9477335199868445,-0.13539147183843211,1.0885397554453697
alpha_plus_hedge_rl,0.18013448958828093,0.12296445002602464,1.1843015007276694,-0.13149920269318602,1.376166927230237
full_pipeline,0.15699564385064577,0.1107683650743377,1.1043599155943513,-0.1128626372825307,1.4251046102398899
