label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,suite,fold,train_end,test_end
ts_cv_fold_0,0.054817667462582716,0.08057682510929286,0.24594745419949063,-0.08819929918240461,0.6215203721064814,-0.8593804983824103,ts_cv,0,2017-02-16,2018-12-11
ts_cv_fold_1,0.2875245453245955,0.17835904896565205,1.4158212472584644,-0.1812755310104017,1.5861188096418213,-1.1402659707448366,ts_cv,1,2018-12-11,2020-10-05
ts_cv_fold_2,0.05532040719775244,0.11977692445551495,0.1696520894454802,-0.12622274230185454,0.43827603335297927,-1.126545524388,ts_cv,2,2020-10-05,2022-07-29
ts_cv_fold_3,0.03098850854620226,0.09866426002726095,-0.04065799557113603,-0.11084140382355288,0.27957518293236944,-1.0301254897050725,ts_cv,3,2022-07-29,2024-05-23
ts_cv_fold_4,0.061713479160372474,0.0974897889465396,0.27401307058825014,-0.08931496631521128,0.690964513527638,-0.9773981073739467,ts_cv,4,2024-05-23,2026-03-23
