label,ann_return_point,ann_return_ci_low,ann_return_ci_high,sharpe_point,sharpe_ci_low,sharpe_ci_high,calmar_point,calmar_ci_low,calmar_ci_high,max_dd_point,max_dd_ci_low,max_dd_ci_high,bootstrap_samples,bootstrap_block_size
full_pipeline,0.07864477736560965,-0.017017528921326495,0.17902171701814387,0.405894055665132,-0.48179935686172465,1.4058802861987003,0.7419524778141483,-0.07066531673119499,2.073751933768003,-0.10599704468644501,-0.27793795366610324,-0.08164287728292076,400,20
SPY,0.145703581852475,-0.0023607792866191493,0.29091541448318153,0.6738855744434247,-0.2293341861365774,1.7369840670966925,0.7768686726724744,-0.005524123644616384,2.3479664229318207,-0.1875523871783365,-0.36112406032491645,-0.10993735559046997,400,20
factor_benchmark,0.15698732373228816,0.01710037868766984,0.3087407407727468,0.7355584724010042,-0.11008754506427294,1.7240970558792,1.0990779772768917,0.058325981336934535,2.4830439442808516,-0.14283546389535057,-0.33320169740865513,-0.10809377274603318,400,20
vol_target,0.13409650206585969,0.01924168552113518,0.2523564720984737,0.7432100201891029,-0.1162376165413746,1.6961237651547059,0.9867788356198822,0.06495829396856737,2.540470674279941,-0.13589315797782953,-0.2735915221174516,-0.090738647301647,400,20
dd_delever,0.120575439174035,-0.018616220573256664,0.23849741396589533,0.5577790904187949,-0.3609817094184885,1.433140293925472,0.903141867802342,-0.06082051722874746,1.8695132467356848,-0.13350663327791265,-0.34611203131800616,-0.10846636152839247,400,20
e2e_rl,0.0743591385354716,-0.006694144482552504,0.1595516684080336,0.4015667541075154,-0.463904798247743,1.385977771703511,0.4773762416604933,-0.028626403979358873,2.3135752545372323,-0.15576630605465466,-0.2411128907424499,-0.05292350864900006,400,20
