component_label,mean_return,mean_vol,mean_sharpe,mean_max_drawdown,mean_calmar
factor_only,0.15096454742412055,0.16340964486461698,0.7117632709271708,-0.15348398816105013,0.9871382735605811
alpha_stack_fixed_weights,0.10285947257823962,0.1202097873665191,0.570445204626764,-0.12014011164180971,0.8849142976941772
alpha_stack_no_rl,0.10433617388125725,0.12047009494379636,0.580523927739709,-0.12034244708379112,0.8954275474305843
portfolio_rl_fixed_weights,0.08198463419803297,0.10725611537168685,0.44046834782623007,-0.10923680604266156,0.7735703489766861
full_pipeline_fixed_weights,0.08533347608430697,0.10742926790718223,0.47358968412960173,-0.11051806587256786,0.7865931209704442
full_pipeline,0.08247018120037074,0.10722491335054274,0.4478390439429983,-0.10877128842185724,0.7738750846805336
