base_label,compare_label,jk_stat,jk_pvalue
full_pipeline,SPY,-0.4051250938125718,0.6853855618815134
full_pipeline,factor_benchmark,-1.1596555521754681,0.2461890735643113
full_pipeline,vol_target,-1.2673372315228504,0.20503473318837329
full_pipeline,dd_delever,-0.2592325025439528,0.7954558546204666
full_pipeline,e2e_rl,-0.05900553304335106,0.9529477010614074
