label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,avg_turnover,avg_transaction_cost,suite,window_id,param_name,param_value,fold,train_end,test_end
F_cmdp_lagrangian_tf0.60,0.11114482334506198,0.10571645348029768,0.7202740314828358,-0.09140290421401377,1.21598774285056,-0.927105772866816,0.0574982687369571,6.226761295762761e-05,control_comparison,full_sample,train_frac,0.6,,,
RL_q_learning_tf0.40,0.08589418643008229,0.11909021487221355,0.42735821923833694,-0.1333303263495797,0.6442208786219196,-1.192376031553702,0.07460315771511562,8.151901204926334e-05,control_comparison,full_sample,train_frac,0.4,,,
RL_q_learning_tf0.75,0.1101140120531712,0.11196399585273238,0.6708764256967509,-0.0953405879616579,1.1549540742072393,-0.9173973821409472,0.05656489884365178,6.15433201716979e-05,control_comparison,full_sample,train_frac,0.75,,,
RL_q_learning_tf0.60,0.10201539722335265,0.10507014689705228,0.637815714780119,-0.09711142487980777,1.0504982997070775,-0.9177058502473141,0.05767880594216171,6.252061477620782e-05,control_comparison,full_sample,train_frac,0.6,,,
full_pipeline_strict_timing,0.08809864899924318,0.10674070287920154,0.49745450978329997,-0.10675655500441872,0.8252293336301775,-0.9763527266914137,0.09328512537280488,0.00010146785496319011,timing_discipline,full_sample,strict_timing,1,,,
full_pipeline,0.35663092372332617,0.2653144845086148,1.2122629195928938,-0.2722237372857484,1.3100654416786683,-1.932891604435567,0.11754811766162668,0.00013362471300864385,rolling_window,0,window_start,2018-12-10,,,
full_pipeline,0.20934937796822273,0.13649046763909647,1.277373931016869,-0.07451029022476054,2.80967030513526,-1.3215610764298942,0.09220220728299171,9.99840360638249e-05,rolling_window,1,window_start,2019-12-10,,,
full_pipeline,-0.007341947153835078,0.14138646952453324,-0.2994766352216016,-0.13598050383365543,-0.053992641642878786,-1.417334719484736,0.1263395094164097,0.00014031314314213173,rolling_window,2,window_start,2020-12-09,,,
full_pipeline,-0.0031513065000220407,0.08593821332590741,-0.44393873905606734,-0.08678071218613292,-0.036313439444107344,-0.856651683601203,0.12852906580536338,0.0001390828557709537,rolling_window,3,window_start,2021-12-09,,,
full_pipeline,0.2237464141928048,0.07414336536358518,2.545694922401737,-0.02896871912847241,7.723722128109921,-0.6606758725231802,0.08470368997640544,9.143892853467864e-05,rolling_window,4,window_start,2022-12-09,,,
full_pipeline,0.07286111511911827,0.10566988215231408,0.35829614612026595,-0.08458661725056049,0.8613786539010572,-0.8923822501962292,0.10661571855394462,0.00011645876267706778,rolling_window,5,window_start,2023-12-12,,,
full_pipeline,0.09102756513700538,0.10742115679154489,0.5215691358643416,-0.09517830036179338,0.9563897992199052,-0.9629513001247406,0.09809905716051906,0.00010675594168271705,cost_sensitivity,full_sample,base_cost_bps,3.0,,,
full_pipeline,0.08726159247627321,0.10612672925232228,0.49244509766778327,-0.1041580596355196,0.8377804310470399,-0.9840595591269615,0.09366751901081048,0.00010194810096459014,cost_sensitivity,full_sample,base_cost_bps,5.0,,,
full_pipeline,0.07495731241784849,0.10853045168457623,0.36816679665453783,-0.10900740211990129,0.6876350053645909,-1.021489323134693,0.11052193815049537,0.00012028454377314731,cost_sensitivity,full_sample,base_cost_bps,8.0,,,
