label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,suite,fold,train_end,test_end
ts_cv_fold_0,0.048446856228017594,0.08041820949207314,0.16721156365993722,-0.08784637703927088,0.55149514807433,-0.8406450659008478,ts_cv,0,2017-02-16,2018-12-11
ts_cv_fold_1,0.2782739349442874,0.17559297739000718,1.385442201082638,-0.18506956228071536,1.5036179719602896,-1.1905179881556682,ts_cv,1,2018-12-11,2020-10-05
ts_cv_fold_2,0.04479618763379297,0.1202948400130844,0.08143480483767546,-0.13044428913485948,0.3434123831466223,-1.1950229322917592,ts_cv,2,2020-10-05,2022-07-29
ts_cv_fold_3,0.02218446535023325,0.09843282598212648,-0.1301957270853581,-0.10660805388147442,0.20809368956271146,-1.0203065979781403,ts_cv,3,2022-07-29,2024-05-23
ts_cv_fold_4,0.0683001940290202,0.097830297227351,0.34038729891374875,-0.08271148544810097,0.8257642261090123,-0.9393368049942454,ts_cv,4,2024-05-23,2026-03-23
