base_label,compare_label,delta_sharpe_point,delta_sharpe_ci_low,delta_sharpe_ci_high,delta_sharpe_pvalue_two_sided,delta_ann_return_point,delta_ann_return_ci_low,delta_ann_return_ci_high,delta_ann_return_pvalue_two_sided,delta_calmar_point,delta_calmar_ci_low,delta_calmar_ci_high,delta_calmar_pvalue_two_sided,bootstrap_samples,bootstrap_block_size,base_component_label,compare_component_label,base_display_label,compare_display_label
D_cvar_robust,factor_only,0.358847627084372,-0.03228378884303256,0.8529407299304275,0.0716,0.09188069960547902,0.02542258314142281,0.1577524172319493,0.0096,0.13172258888806399,-0.1265169290452303,1.1451745129246222,0.1808,5000,20,D_cvar_robust,alpha_engine_no_control,D: CVaR-Robust,"No Control
(Alpha Engine)"
D_cvar_robust,A1_fixed,0.36198001966483506,-0.04375425493100124,0.8924822142939426,0.0776,0.0964505756352527,0.025107013976577684,0.16461637830627154,0.0072,0.11733488714948914,-0.14222081411259227,1.1599019298120241,0.2084,5000,20,D_cvar_robust,A1_fixed,D: CVaR-Robust,A1: Fixed
D_cvar_robust,A2_vol_target,0.4728337468686963,-0.048280856662350546,1.0875518346318607,0.0776,0.12692644344769105,0.034902059176783955,0.2149312103986546,0.0116,0.08251157754327665,-0.3806219099967132,1.3702433396560052,0.3912,5000,20,D_cvar_robust,A2_vol_target,D: CVaR-Robust,A2: Vol-Target
D_cvar_robust,A3_dd_delever,0.5494101306053447,0.10642161279986811,1.0736208893932977,0.0132,0.126893639552058,0.04719988710346758,0.2057628567420261,0.0012,0.26384057641664443,-0.018301701339055686,1.3417858474402211,0.0636,5000,20,D_cvar_robust,A3_dd_delever,D: CVaR-Robust,A3: DD-Delever
D_cvar_robust,A4_regime_rules,0.33495844512753337,-0.09640001781740294,0.8915348441770059,0.1256,0.09870295603486545,0.0234842172313207,0.16890601925929696,0.012,0.028242066905338814,-0.24704004040803382,1.1941334916874096,0.3556,5000,20,D_cvar_robust,A4_regime_rules,D: CVaR-Robust,A4: Regime Rules
D_cvar_robust,A5_ensemble_mean,0.445477896972601,0.011312875806722002,0.9836820005248951,0.0436,0.11586188401547132,0.03616581802461089,0.18888218838567924,0.0064,0.06977160769288271,-0.19897674867417048,1.2882818820190456,0.2392,5000,20,D_cvar_robust,A5_ensemble_mean,D: CVaR-Robust,"A5: Ensemble
(mean)"
D_cvar_robust,A5_ensemble_min,0.5093375689348666,0.003970426660916165,1.1044828424943556,0.0484,0.1299713210481221,0.03814796391153046,0.21559282992103448,0.0072,0.09255773279235058,-0.3133469965377608,1.4006897647987515,0.318,5000,20,D_cvar_robust,A5_ensemble_min,D: CVaR-Robust,"A5: Ensemble
(min)"
D_cvar_robust,B1_linucb,0.3491097856013048,-0.052227039576604614,0.8587270673897406,0.0992,0.09735361393577087,0.02378038529284722,0.1630724027861223,0.0108,0.0815035544513345,-0.1703464954999406,1.1411519444715776,0.2708,5000,20,D_cvar_robust,B1_linucb,D: CVaR-Robust,B1: LinUCB
D_cvar_robust,B2_thompson,0.4574942780433407,0.04910903910745977,1.0042704689716737,0.0284,0.1123779260109346,0.03880260750680943,0.18255994770591139,0.0048,0.1885146732587904,-0.06723259609748292,1.2811536530544894,0.1064,5000,20,D_cvar_robust,B2_thompson,D: CVaR-Robust,B2: Thompson
D_cvar_robust,B3_epsilon_greedy,0.3904242651480798,-0.02365787950392891,0.9406779331076519,0.0628,0.10228786302971687,0.028553112048216027,0.17204764401468362,0.006,0.12458420945227988,-0.13893627536180037,1.1948105761557788,0.2068,5000,20,D_cvar_robust,B3_epsilon_greedy,D: CVaR-Robust,B3: Eps-Greedy
