base_label,compare_label,delta_sharpe_point,delta_sharpe_ci_low,delta_sharpe_ci_high,delta_sharpe_pvalue_two_sided,delta_ann_return_point,delta_ann_return_ci_low,delta_ann_return_ci_high,delta_ann_return_pvalue_two_sided,delta_calmar_point,delta_calmar_ci_low,delta_calmar_ci_high,delta_calmar_pvalue_two_sided,bootstrap_samples,bootstrap_block_size,base_component_label,compare_component_label,base_display_label,compare_display_label
D_plus_convexity,factor_only,0.47712361299482486,0.07812804284616905,0.879850157527944,0.0204,0.10127620191658813,0.037327217937457545,0.1649678813262179,0.002,0.5822257882276821,0.030759391448093084,1.3319108650304436,0.0408,5000,20,D_plus_convexity,alpha_engine_no_control,D+: CVaR + Convexity,"No Control
(Alpha Engine)"
D_plus_convexity,A1_fixed,0.4802560055752879,0.08007962875640841,0.8873198699358733,0.0224,0.1058460779463618,0.043866229468267785,0.1710999205358107,0.0008,0.5678380864891073,0.014554911136143244,1.3082317693316428,0.0428,5000,20,D_plus_convexity,A1_fixed,D+: CVaR + Convexity,A1: Fixed
D_plus_convexity,A2_vol_target,0.5911097327791491,0.12466878866572724,1.0733684068853255,0.0152,0.13632194575880016,0.0579016051543676,0.21832658428033855,0.0016,0.5330147768828948,-0.07843345864650018,1.4884206986293889,0.082,5000,20,D_plus_convexity,A2_vol_target,D+: CVaR + Convexity,A2: Vol-Target
D_plus_convexity,A3_dd_delever,0.6676861165157975,0.21103760711854797,1.1300005512155487,0.0044,0.1362891418631671,0.06229745661067671,0.215751691755237,0.0004,0.7143437757562625,0.15513187060943776,1.5093844916671917,0.0116,5000,20,D_plus_convexity,A3_dd_delever,D+: CVaR + Convexity,A3: DD-Delever
D_plus_convexity,A4_regime_rules,0.4532344310379862,0.04652295691846681,0.8660809244693741,0.0308,0.10809845834597456,0.04502885744589048,0.17294401124700096,0.0008,0.47874526624495695,-0.035993169031018096,1.2989906127305868,0.0636,5000,20,D_plus_convexity,A4_regime_rules,D+: CVaR + Convexity,A4: Regime Rules
D_plus_convexity,A5_ensemble_mean,0.5637538828830538,0.1460231194430267,0.9867230983867281,0.0076,0.12525738632658043,0.05480193411374758,0.1989337212474393,0.0004,0.5202748070325008,0.06316342780688244,1.3942838637332318,0.0296,5000,20,D_plus_convexity,A5_ensemble_mean,D+: CVaR + Convexity,"A5: Ensemble
(mean)"
D_plus_convexity,A5_ensemble_min,0.6276135548453194,0.17857615808483274,1.1043817786195507,0.0068,0.1393668233592312,0.06315675842220916,0.22086196276040512,0.0,0.5430609321319687,0.031629297110615816,1.529354666806704,0.0392,5000,20,D_plus_convexity,A5_ensemble_min,D+: CVaR + Convexity,"A5: Ensemble
(min)"
D_plus_convexity,B1_linucb,0.46738577151175764,0.07450405679793681,0.8755120022652225,0.018,0.10674911624687998,0.0445616144915991,0.17029827834480438,0.0004,0.5320067537909526,0.017391250457571877,1.306709543501851,0.0444,5000,20,D_plus_convexity,B1_linucb,D+: CVaR + Convexity,B1: LinUCB
D_plus_convexity,B2_thompson,0.5757702639537936,0.17828993366707324,0.9877083041146112,0.0036,0.12177342832204371,0.060783744092146964,0.18608305017226107,0.0,0.6390178725984086,0.10908878262729675,1.4571267110905608,0.02,5000,20,D_plus_convexity,B2_thompson,D+: CVaR + Convexity,B2: Thompson
D_plus_convexity,B3_epsilon_greedy,0.5087002510585327,0.1152682265420717,0.9230324953728167,0.0084,0.11168336534082599,0.050621735445467574,0.17383919715404822,0.0,0.575087408791898,0.05529692171226142,1.3500412111759594,0.0316,5000,20,D_plus_convexity,B3_epsilon_greedy,D+: CVaR + Convexity,B3: Eps-Greedy
D_plus_convexity,C_supervised,0.4736500389561056,0.052464027399444724,0.8728776574280371,0.0272,0.10706396751884222,0.04322660782203618,0.17128485707858246,0.0008,0.5794453166317814,-0.019799313147551314,1.3264983790912552,0.0584,5000,20,D_plus_convexity,C_supervised,D+: CVaR + Convexity,C: Supervised
D_plus_convexity,D_cvar_robust,0.11827598591045285,-0.0971472983202037,0.3358287557482688,0.5764,0.00939550231110911,-0.019675999961647674,0.05703436163687321,0.7592,0.45050319933961813,-0.13915969531602462,0.8953710398116826,0.3912,5000,20,D_plus_convexity,D_cvar_robust,D+: CVaR + Convexity,D: CVaR-Robust
D_plus_convexity,E_council,0.2645011173541051,-0.008685756356054172,0.5091263853830774,0.0572,0.06147422966118829,0.021448371149117643,0.10898069009854819,0.002,0.5037241223939027,-0.0707580650082363,1.0025873337701352,0.0944,5000,20,D_plus_convexity,E_council,D+: CVaR + Convexity,E: Council
D_plus_convexity,E_plus_convexity,0.24767543214134358,0.05374060493084633,0.46380300920194156,0.0152,0.0657253149081953,0.03239420422008169,0.10040451727873184,0.0004,0.31623193954347817,-0.0024217441145418933,0.7566062458753354,0.052,5000,20,D_plus_convexity,E_plus_convexity,D+: CVaR + Convexity,E+: Council + Convexity
D_plus_convexity,F_cmdp_lagrangian,0.5636418142889901,0.15730614502188417,0.9859607858216036,0.0076,0.12039002267191715,0.05551784529887125,0.18571759002870655,0.0,0.6270874080861646,0.09825269171054322,1.4412802148843151,0.022,5000,20,D_plus_convexity,F_cmdp_lagrangian,D+: CVaR + Convexity,F: CMDP-Lagrangian
