component_label,mean_return,mean_vol,mean_sharpe,mean_max_drawdown,mean_calmar
factor_only,0.2251033070292127,0.12137836843860406,1.568882895995053,-0.14059957339156548,1.600840155602296
alpha_stack_no_rl,0.187035087371999,0.1297898657418505,1.1754572410674546,-0.14587601011716791,1.2823510706783716
alpha_plus_portfolio_rl,0.15447756580384164,0.11990986634179235,0.9946259226670331,-0.14480317656683997,1.0631853947208183
alpha_plus_hedge_rl,0.19754292009153693,0.11881332680080796,1.3708855244488685,-0.12000063929411509,1.6442097112604397
full_pipeline,0.169794253681007,0.11329324870056905,1.1950558536636675,-0.11568402889206586,1.4738588678876114
