label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,suite,window_id,param_name,param_value
SPY,0.2452723296078981,0.15645737402754564,1.3439591292851853,-0.0997430402743698,2.4590417972300957,-1.446870379786041,rolling_reference,0,benchmark,SPY
factor_benchmark,0.3377045819360099,0.14015044559752615,2.1598544267690065,-0.07372259828286826,4.580746528124211,-1.2596054459326562,rolling_reference,0,benchmark,factor_benchmark
SPY,0.18942033369794342,0.13173100107035318,1.1722397971687366,-0.1003541592982403,1.887518326568071,-1.414766598000232,rolling_reference,1,benchmark,SPY
factor_benchmark,0.3550434013651952,0.14666626821798556,2.182119879591712,-0.08973436510443257,3.9566041547845723,-1.2335261933143036,rolling_reference,1,benchmark,factor_benchmark
