base_label,compare_label,jk_stat,jk_pvalue
full_pipeline,SPY,-0.20731403754215977,0.8357646119151845
full_pipeline,factor_benchmark,-2.004634893279375,0.04500209348241513
full_pipeline,vol_target,-1.642411235236708,0.10050480808894946
full_pipeline,dd_delever,-1.6431967887937546,0.10034222408467652
full_pipeline,e2e_rl,-0.543101093015182,0.5870602001247935
