label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,avg_turnover,avg_transaction_cost,suite,window_id,param_name,param_value,fold,train_end,test_end
factor_only_tf0.40,0.2230966887434001,0.21015273131067033,0.8950475143473642,-0.3289463385701499,0.678216036484817,-1.762629026086206,0.02118897019095808,2.3187139105186663e-05,ablation,full_sample,train_frac,0.4,,,
factor_only_tf0.50,0.24253188718102373,0.21792311083755322,0.9523169748276712,-0.32359516888934187,0.7494916581064426,-1.7120141795667776,0.021555618116191198,2.363406213643724e-05,ablation,full_sample,train_frac,0.5,,,
factor_only_tf0.60,0.13914086048771035,0.16633120930715856,0.6261053151747583,-0.17676196467903676,0.7871651170471557,-1.5447008991512168,0.020922928088794954,2.2703508139214726e-05,ablation,full_sample,train_frac,0.6,,,
alpha_stack_fixed_weights_tf0.40,0.1391516786675703,0.14100751096418815,0.7386249893296247,-0.1989223291755035,0.6995276611180444,-1.2142953228579196,0.09062875468918846,9.872957897698008e-05,ablation,full_sample,train_frac,0.4,,,
alpha_stack_fixed_weights_tf0.50,0.12245304849012785,0.14439267041618895,0.605661230458901,-0.19297187367128418,0.6345641974388307,-1.2168877087687613,0.10012437141331959,0.00010949479592875005,ablation,full_sample,train_frac,0.5,,,
alpha_stack_fixed_weights_tf0.60,0.03621614374789441,0.11729730453917507,0.010368044252950397,-0.18735066692633437,0.19330671413658396,-1.1345708848121516,0.10114964505027933,0.00010964818405098274,ablation,full_sample,train_frac,0.6,,,
alpha_stack_no_rl_tf0.40,0.13204574654980603,0.13996390252551774,0.6933626304002682,-0.19651370823326034,0.6719416218722639,-1.187869803723166,0.09944080445736375,0.00010829627749713757,ablation,full_sample,train_frac,0.4,,,
alpha_stack_no_rl_tf0.50,0.11299728955542895,0.14457110067954487,0.5395081298663956,-0.20699050263387564,0.5459056461940278,-1.2223525873490597,0.1078846674449886,0.00011795558292435805,ablation,full_sample,train_frac,0.5,,,
alpha_stack_no_rl_tf0.60,0.030206449332010072,0.11741121692902529,-0.04082702134513608,-0.1857210218432983,0.1626442036866169,-1.1355386061906847,0.10924335614540884,0.00011844892075340358,ablation,full_sample,train_frac,0.6,,,
portfolio_rl_fixed_weights_tf0.40,0.11249517568309746,0.1295580720795552,0.5981500685963498,-0.1695626812873778,0.6634429710273864,-1.1041863222647865,0.13592565159800848,0.0001478832956917712,ablation,full_sample,train_frac,0.4,,,
portfolio_rl_fixed_weights_tf0.50,0.10012735353305785,0.13007799877885795,0.5006792012305407,-0.1752066408694652,0.5714814650937885,-1.0881175712530882,0.1322593008325973,0.0001444570132795653,ablation,full_sample,train_frac,0.5,,,
portfolio_rl_fixed_weights_tf0.60,0.02328426673380958,0.1061058623214785,-0.11041550302413247,-0.17359384353097337,0.13413070947039665,-1.0373745589583112,0.14190093070279655,0.00015383882932689386,ablation,full_sample,train_frac,0.6,,,
full_pipeline_tf0.40,0.11028488340743926,0.12605767297525777,0.5972256639225707,-0.168441266071992,0.6547378764828603,-1.1137173546015717,0.13279907014285025,0.00014453486152199427,ablation,full_sample,train_frac,0.4,,,
full_pipeline_tf0.60,0.019357756544879878,0.10422783087334386,-0.15007740085615273,-0.16489670404597936,0.11739322191394434,-1.0194668868938006,0.13884578710613604,0.00015054321282944127,ablation,full_sample,train_frac,0.6,,,
full_pipeline_fixed_weights_tf0.40,0.10600284044107158,0.12850977307389105,0.5525092233658669,-0.1853590746694815,0.5718783119267553,-1.1060147764849055,0.13534455789649705,0.00014731882104447385,ablation,full_sample,train_frac,0.4,,,
full_pipeline_fixed_weights_tf0.50,0.09897686798503214,0.13052407916448006,0.490153721007098,-0.17107323506610428,0.5785642748916499,-1.0948365897826962,0.1343957109523464,0.0001468567949878034,ablation,full_sample,train_frac,0.5,,,
full_pipeline_fixed_weights_tf0.60,0.019717138304991,0.10748553445253006,-0.14218527498605665,-0.1740094402997608,0.11331073267012157,-1.0329394085434904,0.13977716857852374,0.00015146003720424873,ablation,full_sample,train_frac,0.6,,,
factor_only_tf0.40,0.13272456868554564,0.1399400732477987,0.698331503151245,-0.19651483094839156,0.6753920876663029,-1.1910860243279122,0.09922329062507693,0.00010806326220030082,control_comparison,full_sample,train_frac,0.4,,,
factor_only_tf0.50,0.11492187123508342,0.14470200241279949,0.552320385200213,-0.2103839152344892,0.5462483462412543,-1.221711335783123,0.10817266212145586,0.00011826627008517206,control_comparison,full_sample,train_frac,0.5,,,
factor_only_tf0.60,0.02965154644664411,0.11730474146602107,-0.045594517583587776,-0.18574516975463137,0.15963561738621526,-1.12806696561664,0.10935429110817894,0.00011856599118108129,control_comparison,full_sample,train_frac,0.6,,,
A1_fixed_tf0.40,0.13074391701965635,0.13296839660729107,0.720050119141658,-0.18527012511129193,0.7056934294408452,-1.1335677758826883,0.092836702971013,0.00010111727216679164,control_comparison,full_sample,train_frac,0.4,,,
